Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
1.0675048828125;124.198374686429;3.4515380859375E-05;1.06781005859375;4;1166;0.00389621309190989;-0.000212025985959917
1.05743408203125;124.299082686175;3.172607421875E-05;1.05743408203125;4;1167;0.00389621309190989;-0.000212025985959917
1.04736328125;124.399790685921;3.03497314453125E-05;1.04705810546875;4;1168;0.00389621309190989;-0.000212025985959917
1.03729248046875;124.500498685666;2.79541015625E-05;1.03668212890625;4;1169;0.00389621309190989;-0.000212025985959917
1.0272216796875;124.601206685412;2.686767578125E-05;1.02783203125;4;1170;0.00389621309190989;-0.000212025985959917
1.01715087890625;124.701914685158;2.476806640625E-05;1.01654052734375;4;1171;0.00389621309190989;-0.000212025985959917
1.007080078125;124.802622684904;2.39837646484375E-05;1.00677490234375;4;1172;0.00389621309190989;-0.000212025985959917
0.99700927734375;124.903330684649;2.218017578125E-05;0.99700927734375;4;1173;0.00389621309190989;-0.000212025985959917
0.9869384765625;125.004038684395;2.15667724609375E-05;0.986328125;4;1174;0.00389621309190989;-0.000212025985959917
0.97686767578125;125.104746684141;1.99493408203125E-05;0.977783203125;4;1175;0.00389621309190989;-0.000212025985959917
0.966796875;125.205454683887;1.95037841796875E-05;0.96710205078125;4;1176;0.00389621309190989;-0.000212025985959917
0.95672607421875;125.306162683632;1.80267333984375E-05;0.95672607421875;4;1177;0.00389621309190989;-0.000212025985959917
0.9466552734375;125.406870683378;1.7669677734375E-05;0.94635009765625;4;1178;0.00389621309190989;-0.000212025985959917
0.93658447265625;125.507578683124;1.63116455078125E-05;0.936279296875;4;1179;0.00389621309190989;-0.000212025985959917
0.926513671875;125.60828668287;1.6058349609375E-05;0.92620849609375;4;1180;0.00389621309190989;-0.000212025985959917
0.91644287109375;125.708994682615;1.4801025390625E-05;0.91644287109375;4;1181;0.00389621309190989;-0.000212025985959917
0.9063720703125;125.809702682361;1.4605712890625E-05;0.90606689453125;4;1182;0.00389621309190989;-0.000212025985959917
0.89630126953125;125.910410682107;1.341552734375E-05;0.89569091796875;4;1183;0.00389621309190989;-0.000212025985959917
0.88623046875;126.011118681853;1.3250732421875E-05;0.88653564453125;4;1184;0.00389621309190989;-0.000212025985959917
0.87615966796875;126.111826681598;1.209716796875E-05;0.87554931640625;4;1185;0.00389621309190989;-0.000212025985959917
0.8660888671875;126.212534681344;1.19354248046875E-05;0.86639404296875;4;1186;0.00389621309190989;-0.000212025985959917
0.85601806640625;126.31324268109;1.0809326171875E-05;0.855712890625;4;1187;0.00389621309190989;-0.000212025985959917
0.845947265625;126.413950680835;1.06475830078125E-05;0.845947265625;4;1188;0.00389621309190989;-0.000212025985959917
0.83587646484375;126.514658680581;9.539794921875E-06;0.83526611328125;4;1189;0.00389621309190989;-0.000212025985959917
0.8258056640625;126.615366680327;9.375E-06;0.8251953125;4;1190;0.00389621309190989;-0.000212025985959917
0.81573486328125;126.716074680073;8.2855224609375E-06;0.8154296875;4;1191;0.00389621309190989;-0.000212025985959917
0.8056640625;126.816782679818;8.10546875E-06;0.8056640625;4;1192;0.00389621309190989;-0.000212025985959917
